symbol,signal_ts,signal_date,hour,peak_hour,open,high,low,close,buy_signal,early_bull,scan_score,wt1,wt2,trend_strength,bar_state,htf_range_20d_pct,htf_dist_sma50_pct,htf_sma20_slope_pct,htf_score,gap_pct,bar_range_pct,bar_body_pct,close_loc,vol_ratio_20,dollar_vol_1h,bars_since_rth_open,dist_hod_pct,dist_lod_pct,consec_green,dist_20d_low_pct,dist_20d_high_pct,dist_52w_high_pct,close_vs_sma20,close_vs_sma50,close_vs_sma200,hh_hl_20,dist_20d_low_bounce,ticker_prior_mfe_p50,ticker_prior_hit1r_rate,ticker_prior_n,launch_score,phase,continuation_score_v0,social_missing,continuation_score_v1,php_v0_admit,all_hours_admit,hit_1r,mfe,mae,mfe_ge_3,mfe_ge_5,killed,day_mfe,r_multiple
BXC,2026-09-02 09:00:00-04:00,2026-09-02,10,0,74.93,76.84,74.335,75.91,True,False,8.77,-65.03129089730888,-66.7783518353053,-0.725731786282679,yellow,0.4889,0.0952,0.1643,55.4,0.0021398956800857405,0.032999604795152286,0.3912175648702539,0.6287425149700586,0.9941891374688486,762005.45418726,1.0,0.012251350283230232,0.02074825451192205,1.0,0.17006981952311945,0.23567382426557767,0.23567382426557767,-0.09570127526252797,0.11187276812523983,0.2243943353011389,1,0.0,0.010728,0.05405405405405406,37.0,35.0,NEUTRAL,111.6,1,53.64,0,1,0,0.029377,0.001317,0,0,0,0.029377,0.58754
BXC,2026-09-03 09:00:00-04:00,2026-09-03,10,0,76.5,77.51,76.0,76.415,False,True,28.03,-27.96897926411053,-26.91323759603901,0.05048648498705598,orange,0.2933,0.1035,0.1441,43.2,-0.00013190871916640438,0.01976051822286207,0.05629139072847249,0.27483443708609595,1.0834832177703073,779384.7489708902,2.0,0.014329647320552232,0.008048158084145902,0.0,0.05084080350716488,0.2275076882810965,0.2275076882810965,-0.09144953124907101,0.1124099619758579,0.2305361040726132,1,0.364489956160439,0.011817999999999999,0.05263157894736842,38.0,37.6,NEUTRAL,86.2,1,54.38,0,1,0,0.016489,0.021789,0,0,0,0.016489,0.32977999999999996
BXC,2026-09-03 11:00:00-04:00,2026-09-03,12,1,77.09,77.489,76.68,77.28,True,False,40.61,-22.31536707871538,-27.097547174772235,0.2827428105321217,orange,0.2933,0.1035,0.1441,43.2,-0.00013190871916640438,0.010468426501035164,0.23485784919653685,0.7416563658838025,1.00863925290481,769090.56,4.0,0.0029761904761905276,0.032738095238095254,2.0,0.0614648033126294,0.21376811594202894,0.21376811594202894,-0.08116495157924769,0.12500218362225077,0.244465486131408,1,0.23168995859213248,0.012908,0.05128205128205128,39.0,46.0,NEUTRAL,92.1,1,79.42,1,1,0,0.005111,0.010417,0,0,0,0.005111,0.10221999999999999
CADL,2026-06-08 10:00:00-04:00,2026-06-08,11,1,8.625,8.86,8.6,8.8339,False,True,66.98,-7.43724821934197,-4.771177951867084,0.5024447444178948,green,0.2811,0.2336,0.1015,52.1,0.013521457965902225,0.029432074168826882,0.8034615384615386,0.8996153846153861,0.6845972688160007,1744990.5851744812,2.0,0.0029545274454091134,0.0383635766762133,1.0,0.15439386907255007,0.08331540995483316,0.08331540995483316,0.05397601861242031,0.2805723066218256,0.5288457378226596,1,0.0,0.0,0.0,0.0,0.0,NEUTRAL,54.7,1,15.47,0,0,0,0.000691,0.051382,0,0,1,0.000691,-1.0
CADL,2026-06-09 09:00:00-04:00,2026-06-09,10,0,8.52,8.85,8.52,8.747,True,False,63.67,-19.2979789455796,-21.05231408677778,1.028940991906655,green,0.2811,0.2194,0.0918,52.1,0.002352941176470538,0.03772722076140392,0.6878787878787886,0.6878787878787886,0.4985619023280355,1092344.373633804,1.0,0.01177546587401392,0.02595175488739,2.0,0.14599291185549332,0.09407796958957364,0.09407796958957364,0.042674931457861554,0.254805761175188,0.5099648704868932,1,0.0,0.000691,0.0,1.0,25.0,NEUTRAL,80.4,1,-10.65,0,0,0,0.001486,0.054533,0,0,1,0.001486,-1.0
CADL,2026-06-09 13:00:00-04:00,2026-06-09,14,0,8.39,8.54,8.385,8.53,False,True,35.03,-29.041626499394024,-25.063271495694345,0.15661832228882203,green,0.2811,0.2194,0.0918,52.1,0.002352941176470538,0.018171160609613057,0.9032258064516089,0.935483870967743,0.8397915332446513,1571181.7467012,5.0,0.037514654161781985,0.03048065650644781,2.0,0.12426729191090266,0.12191090269636591,0.12191090269636591,0.016807724401001315,0.2236759052045676,0.4725048982797757,1,0.0,0.0010885,0.0,2.0,54.9,LAUNCH,116.0,1,50.34,0,1,0,0.018757,0.0,0,0,0,0.018757,0.37514
CADL,2026-06-09 14:00:00-04:00,2026-06-09,15,0,8.53,8.63,8.53,8.62,True,False,60.25,-23.7191070895876,-26.509701252181266,0.6222222805763958,green,0.2811,0.2194,0.0918,52.1,0.002352941176470538,0.011600928074246106,0.8999999999999858,0.8999999999999858,0.5402069852676783,1049603.91180526,6.0,0.026682134570765712,0.04060324825986075,3.0,0.13341067285382827,0.11019721577726234,0.11019721577726234,0.027536059125044688,0.23658690537671423,0.4880412922827276,1,0.0,0.001486,0.0,3.0,25.0,NEUTRAL,81.0,1,-0.08,0,0,0,0.008121,0.006381,0,0,0,0.008121,0.16241999999999998
CADL,2026-06-10 15:00:00-04:00,2026-06-10,16,0,8.185,8.37,8.165,8.34,False,True,28.3,-37.12363970157684,-32.912729498812325,-0.4475451442854787,green,0.2811,0.2301,0.079,52.1,-0.00865551067512975,0.02458033573141488,0.7560975609756063,0.853658536585369,1.4799311515203548,2590195.5588303604,7.0,0.07733812949640283,0.028776978417266213,2.0,0.10431654676258995,0.14747002398081543,0.14747002398081543,-0.004773269689737369,0.18331441543700322,0.4361358646519439,0,0.0,0.0048035,0.0,4.0,38.2,NEUTRAL,100.6,1,52.97,0,0,0,0.0,0.0,0,0,0,0.0,0.0
CADL,2026-06-11 09:00:00-04:00,2026-06-11,10,0,8.36,8.475,8.265,8.46,True,False,27.63,-32.767744840119434,-34.897666045432516,0.12908331381774207,yellow,0.2811,0.1719,0.0639,49.3,0.0023980815347721313,0.02482269503546088,0.47619047619048505,0.928571428571434,0.8639818754426215,1527714.85522284,1.0,0.001773049645389928,0.023049645390070952,3.0,0.1170212765957448,0.13119385342789594,0.13119385342789594,0.011780182981522834,0.18730176551491845,0.453795592215492,0,0.0,0.001486,0.0,5.0,41.6,NEUTRAL,108.4,1,55.46,0,1,0,0.002364,0.042553,0,0,0,0.002364,0.04728
CADL,2026-06-12 09:00:00-04:00,2026-06-12,10,0,8.36,8.39,8.16,8.39,True,False,50.59,-35.76453432107367,-35.86456020058962,0.5473568399258636,orange,0.2811,0.1348,0.0463,44.8,0.025766871165644058,0.02741358760429087,0.13043478260870037,1.0,0.8140995087015481,1548363.2096021702,1.0,0.0,0.02741358760429087,1.0,0.10965435041716338,0.1406317044100119,0.1406317044100119,0.008110543706819174,0.16680110143798843,0.4387378890508446,0,0.0,0.001925,0.0,6.0,35.0,NEUTRAL,80.7,1,36.95,0,1,0,0.038737,0.001192,1,0,0,0.038737,0.77474
CADL,2026-06-17 09:00:00-04:00,2026-06-17,10,0,8.09,8.25,7.98,8.04,False,True,17.8,-37.948657116685084,-35.3761999718469,-0.6262138159009311,orange,0.2811,0.0781,0.0111,32.1,0.006273525721455436,0.03358208955223876,0.18518518518518812,0.22222222222221782,0.6676189750098995,1037059.8614301599,2.0,0.026119402985074737,0.007462686567164021,0.0,0.07089552238805963,0.1902860696517415,0.1902860696517415,-0.03109182935647134,0.08760348465992071,0.3700264122007328,0,0.11380597014925464,0.002364,0.0,7.0,30.0,NEUTRAL,69.5,1,38.06,0,1,0,0.026119,0.011194,0,0,0,0.026119,0.52238
CADL,2026-06-17 10:00:00-04:00,2026-06-17,11,1,8.02,8.25,7.98,8.16,True,False,37.53,-36.20392630153053,-36.793790119660045,0.34673088028866195,green,0.2811,0.0781,0.0111,32.1,0.006273525721455436,0.03308823529411759,0.5185185185185215,0.6666666666666666,0.7219014275771863,1151636.56053408,3.0,0.011029411764705864,0.022058823529411728,1.0,0.08455882352941181,0.17278186274509807,0.17278186274509807,-0.01663051337671706,0.10383637249066593,0.390474567606714,0,0.0,0.0052425,0.0,8.0,53.7,LAUNCH,94.3,1,79.23,1,1,0,0.009804,0.025735,0,0,0,0.009804,0.19608
CADL,2026-06-18 09:00:00-04:00,2026-06-18,10,0,8.25,8.33,8.025,8.08,True,False,27.7,-30.489772435609154,-32.5359162170073,0.12091079464566869,red,0.2709,0.072,0.0062,29.8,0.033187226048841535,0.03774752475247521,0.5573770491803282,0.18032786885245825,1.0451136197817483,1756776.2530314398,1.0,0.03094059405940594,0.006806930693069271,0.0,0.06806930693069305,0.1843935643564357,0.1843935643564357,-0.0282037404534246,0.08409810551172642,0.37426651926184196,1,0.14913366336633693,0.008121,0.0,9.0,41.8,NEUTRAL,85.1,1,58.63,0,1,1,0.063119,0.018564,1,1,0,0.063119,1.0
CADL,2026-06-18 13:00:00-04:00,2026-06-18,14,0,8.07,8.2,8.055,8.145,True,False,41.82,-31.755137639746152,-36.043675902777686,0.4070112958584962,green,0.2709,0.072,0.0062,29.8,0.033187226048841535,0.01780233271945974,0.5172413793103414,0.6206896551724146,0.6546609993108269,1034817.14588688,5.0,0.022713321055862556,0.026396562308164503,2.0,0.07550644567219145,0.17494168201350535,0.17494168201350535,-0.020386072523903943,0.09281919175656078,0.3853218811123394,1,0.056169429097606915,0.0089625,0.1,10.0,42.9,NEUTRAL,80.3,1,53.93,0,1,1,0.054635,0.003069,1,1,0,0.054635,1.0
CADL,2026-06-29 09:00:00-04:00,2026-06-29,10,0,9.79,10.29,9.7589,10.07,True,False,61.02,55.89073781233448,47.307907024348054,1.4516624977198578,green,0.2598,0.2298,0.0432,49.3,-0.0015298317185110219,0.05274081429990055,0.5272076821690866,0.5857653925814358,1.7016875482087601,3520333.36060031,1.0,0.021847070506454704,0.03089374379344585,2.0,0.21251241310824234,-0.007944389275074485,-0.007944389275074485,0.15987099746602162,0.26498002663115844,0.6782773907536417,1,0.0,0.009804,0.18181818181818182,11.0,25.0,NEUTRAL,78.1,1,-8.64,0,0,0,0.030785,0.026812,1,0,0,0.030785,0.6156999999999999
CADL,2026-06-29 15:00:00-04:00,2026-06-29,16,0,10.165,10.38,10.165,10.37,False,True,54.02,67.06762125696328,67.99558852281007,1.5005411729598936,green,0.2598,0.2298,0.0432,49.3,-0.0015298317185110219,0.02073288331726149,0.9534883720930163,0.9534883720930163,1.396512833747836,2874410.3197732195,7.0,0.0009643201542913755,0.058929604628736615,1.0,0.2352941176470588,-0.036644165863066444,-0.036644165863066444,0.19442524763879276,0.3026656282189783,0.7282757241425286,1,0.0,0.0142805,0.16666666666666666,12.0,30.0,NEUTRAL,84.5,1,17.92,0,0,0,0.0,0.0,0,0,0,0.0,0.0
CADL,2026-06-30 06:00:00-04:00,2026-06-30,7,1,10.4,10.4,10.4,10.4,True,False,48.46,67.73594827418398,67.68594882000565,1.5617870826562519,orange,0.309,0.2846,0.0578,53.9,0.002892960462873784,0.0,0.0,0.0,0.001675843219971353,3130.4,1.0,0.0,0.0,0.0,0.23750000000000004,-0.001923076923076882,-0.001923076923076882,0.18383608423449063,0.28958658829948164,0.7253535730579403,1,0.0,0.009804,0.15384615384615385,13.0,41.2,NEUTRAL,86.8,1,34.63,1,1,1,0.092298,0.020779,1,1,0,0.092298,1.0
CADL,2026-07-06 09:00:00-04:00,2026-07-06,10,0,9.85,10.15,9.85,10.1,True,False,58.79,-27.838927648360436,-30.479298008351197,0.7475323676845467,green,0.4325,0.1911,0.0823,61.3,0.003054989816700546,0.029702970297029774,0.8333333333333314,0.8333333333333314,0.5057173976350176,1260460.428321,1.0,0.004950495049505021,0.024752475247524754,4.0,0.21485148514851485,0.12474257425742574,0.12474257425742574,0.1223469274363815,0.22379740700351408,0.6543748797097472,1,0.0,0.0142805,0.21428571428571427,14.0,25.0,NEUTRAL,90.5,1,6.88,0,0,0,0.034653,0.011881,1,0,0,0.034653,0.69306
CADL,2026-07-07 15:00:00-04:00,2026-07-07,16,0,9.67,9.855,9.65,9.84,False,True,42.17,-32.47460835593456,-30.580897922077813,0.11252819852787296,green,0.4325,0.2074,0.083,62.2,-0.0009970089730807366,0.020833333333333343,0.8292682926829262,0.9268292682926802,1.8273715763414113,3074259.563616,8.0,0.043465447154471516,0.023373983739837442,1.0,0.19410569105691058,0.15446138211382113,0.15446138211382113,0.08885692154476031,0.1845716762170753,0.6049780416495065,1,0.0,0.018757,0.2,15.0,37.1,NEUTRAL,106.9,1,59.48,0,0,0,0.0,0.0,0,0,0,0.0,0.0
CADL,2026-07-08 14:00:00-04:00,2026-07-08,15,0,9.59,9.75,9.58,9.69,True,False,22.05,-40.23857283168391,-41.57033523515858,-0.006515111522132408,green,0.4325,0.1778,0.0831,59.9,-0.004065040650406418,0.0175438596491228,0.5882352941176452,0.6470588235294087,1.3602375942614429,2177494.69046739,6.0,0.011351909184726647,0.020639834881320877,1.0,0.18163054695562433,0.1723323013415893,0.1723323013415893,0.06436731107205607,0.15867511658495756,0.5740804665386066,1,0.0,0.0142805,0.1875,16.0,41.2,NEUTRAL,112.7,1,51.79,0,0,0,0.026832,0.006192,0,0,0,0.026832,0.53664
CADL,2026-07-10 14:00:00-04:00,2026-07-10,15,0,9.47,9.51,9.46,9.48,False,True,21.13,-33.19389079375963,-32.533301879395694,-0.7435587223500112,orange,0.4325,0.1632,0.083,58.5,-0.0030364372469636777,0.0052742616033754144,0.2,0.4,0.4645861204112586,738502.4754000001,6.0,0.0400843881856539,0.027953586497890353,1.0,0.1635021097046414,0.19830168776371299,0.19830168776371299,0.026640675763482828,0.11495307317761641,0.5275355196319738,1,0.0,0.018757,0.17647058823529413,17.0,36.2,NEUTRAL,101.5,1,34.51,0,0,0,0.009494,0.002637,0,0,0,0.009494,0.18988
CADL,2026-07-10 15:00:00-04:00,2026-07-10,16,0,9.48,9.57,9.455,9.47,True,False,30.0,-32.24779956120248,-33.046762390584604,-0.4814820599089434,orange,0.4325,0.1632,0.083,58.5,-0.0030364372469636777,0.01214361140443508,0.08695652173912842,0.13043478260870037,1.6115027206025612,2677740.0361229503,7.0,0.04118268215417094,0.02692713833157347,0.0,0.16261879619852174,0.19956705385427656,0.19956705385427656,0.025557721464154283,0.11377696234093118,0.5259241952441763,1,0.0,0.0142805,0.16666666666666666,18.0,47.5,NEUTRAL,111.0,1,55.01,0,0,0,0.0,0.0,0,0,0,0.0,0.0
CADL,2026-07-16 15:00:00-04:00,2026-07-16,16,0,9.35,9.5,9.32,9.48,False,True,26.84,-37.74258971145658,-36.63858934268586,-0.16772889933328322,green,0.4325,0.0986,0.0687,52.0,-0.008307372793354108,0.018987341772151868,0.7222222222222276,0.8888888888888911,1.5639039105522259,2199633.972,7.0,0.020242616033755316,0.026371308016877634,2.0,0.1635021097046414,0.19830168776371299,0.19830168776371299,-0.0004744583267436523,0.08036650407986501,0.5063938314126019,1,0.0,0.009804,0.15789473684210525,19.0,34.6,NEUTRAL,97.2,1,55.46,0,0,0,0.0,0.0,0,0,0,0.0,0.0
CADL,2026-07-17 09:00:00-04:00,2026-07-17,10,0,9.38,10.0574,9.26,9.96,True,False,69.52,-26.03447878657083,-35.50996311318623,1.7165228692798131,green,0.4325,0.0756,0.0685,49.7,-0.013713080168776454,0.08006024096385538,0.7273639327815404,0.87785302232255,2.1722924190718476,3131415.4628059203,2.0,0.009779116465863312,0.07028112449799206,1.0,0.2038152610441768,0.14055220883534122,0.14055220883534122,0.041841004184100646,0.1300460641267104,0.5777280557590642,1,0.0,0.009649000000000001,0.15,20.0,5.0,EXTENSION,56.8,1,8.47,0,0,1,0.054217,0.004016,1,1,0,0.054217,1.0
CADL,2026-07-21 10:00:00-04:00,2026-07-21,11,1,9.87,10.27,9.87,10.2401,True,False,73.18,-0.766040479614567,-3.6774438168256856,1.029446376473823,green,0.354,0.0749,0.077,44.4,0.02196652719665262,0.03906211853399873,0.9252500000000011,0.9252500000000011,1.0503606559595742,2087957.2572955096,2.0,0.0029198933604163623,0.0546967314772317,2.0,0.1806720637493774,0.1093544008359293,0.1093544008359293,0.05215515026971488,0.1502111695197018,0.6103001592200188,1,0.0,0.009804,0.19047619047619047,21.0,5.0,EXTENSION,50.8,1,26.1,0,0,0,0.004873,0.019541,0,0,0,0.004873,0.09745999999999999
CADL,2026-08-14 11:00:00-04:00,2026-08-14,12,1,11.395,11.82,11.35,11.82,True,False,56.39,69.23470567521953,69.00475751231166,1.2220051114466728,green,0.2957,0.2271,0.0421,51.5,0.0029623360135421196,0.039763113367174335,0.9042553191489364,1.0,1.585429185470078,4135861.7074759193,3.0,0.014382402707275798,0.06598984771573614,2.0,0.22494077834179366,0.004230118443316323,0.004230118443316323,0.15746180963572254,0.22922689739803243,0.7463313375612677,1,0.0,0.009649000000000001,0.18181818181818182,22.0,25.0,NEUTRAL,81.2,1,18.9,0,0,0,0.010575,0.024535,0,0,0,0.010575,0.21149999999999997
CADL,2026-08-17 13:00:00-04:00,2026-08-17,14,0,11.78,12.39,11.75,12.37,True,False,63.87,61.95678221766098,57.38128164070366,1.5193421378302836,green,0.3039,0.2115,0.049,53.4,0.00597269624573366,0.05173807599029916,0.921874999999999,0.9687499999999979,2.523611188153531,7938417.991859801,6.0,0.0016168148746969564,0.10185933710590137,5.0,0.2594017784963622,-0.03435731608730792,-0.03435731608730792,0.20225483526095805,0.2786587004610201,0.8190975834825351,1,0.0,0.009804,0.17391304347826086,23.0,25.0,NEUTRAL,81.6,1,-14.42,0,0,0,0.009297,0.02021,0,0,0,0.009297,0.18594
CADL,2026-08-19 09:00:00-04:00,2026-08-19,10,0,12.28,12.91,12.05,12.63,True,False,58.99,52.238244839466866,43.42311052284639,1.402352522566165,yellow,0.3628,0.2292,0.0677,57.5,0.019087136929460468,0.06809184481393503,0.40697674418604846,0.6744186046511633,1.365929923876087,3369970.4260701607,1.0,0.022169437846397414,0.04592240696753761,3.0,0.2746476642913699,-0.011480601741884509,-0.011480601741884509,0.2017126546146526,0.2884073938058515,0.8395860567242112,1,0.0,0.009649000000000001,0.16666666666666666,24.0,25.0,NEUTRAL,93.7,1,-4.0,0,0,1,0.09422,0.001188,1,1,0,0.09422,1.0
CADL,2026-08-21 10:00:00-04:00,2026-08-21,11,1,12.841,13.0699,12.8,12.89,False,True,37.54,22.1989589090323,22.591938749808744,0.034201580163611495,orange,0.5085,0.2379,0.0906,67.2,0.011345218800648345,0.020938712179984467,0.18154872174880066,0.33345683586513497,1.3266599046102778,3740605.122969151,2.0,0.013956555469356086,0.03956555469356088,2.0,0.28927851047323516,0.07214895267649338,0.07214895267649338,0.1929662193428967,0.2920492361974258,0.8573152500855533,1,0.0,0.009804,0.2,25.0,48.7,NEUTRAL,119.4,1,68.22,1,1,0,0.028317,0.013964,0,0,0,0.028317,0.56634
CADL,2026-08-21 11:00:00-04:00,2026-08-21,12,1,12.9,12.97,12.88,12.95,True,False,66.38,24.597720927920253,21.572725508912168,0.8715435545736301,green,0.5085,0.2379,0.0906,67.2,0.011345218800648345,0.006949806949806939,0.5555555555555446,0.7777777777777625,0.49949919743143,1435952.8875888,3.0,0.009258687258687354,0.044015444015443904,3.0,0.2925714285714286,0.06718146718146727,0.06718146718146727,0.19851920407218857,0.29806342969407773,0.8659606275103113,1,0.0,0.0101895,0.19230769230769232,26.0,5.0,EXTENSION,74.9,1,9.97,0,0,0,0.023552,0.018533,0,0,0,0.023552,0.47103999999999996
CADL,2026-08-21 15:00:00-04:00,2026-08-21,16,0,12.81,13.15,12.79,13.12,True,False,67.17,29.726196443422133,29.481099454158546,1.1655592800792698,green,0.5085,0.2379,0.0906,67.2,0.011345218800648345,0.027439024390243996,0.8611111111111047,0.9166666666666637,1.3480828261591657,3986387.54146272,7.0,0.010289634146341584,0.05640243902439013,1.0,0.3017378048780488,0.05335365853658545,0.05335365853658545,0.21425266080518254,0.31510364460125867,0.8904558635471261,1,0.0,0.010575,0.18518518518518517,27.0,5.0,EXTENSION,74.8,1,-5.1,0,0,0,0.0,0.0,0,0,0,0.0,0.0
CADL,2026-08-24 14:00:00-04:00,2026-08-24,15,0,12.835,12.94,12.82,12.93,True,False,46.15,11.878769721422932,9.698580611052174,0.1344138922080919,green,0.5085,0.3036,0.1025,67.2,-0.003201219512195108,0.00928074245939669,0.7916666666666623,0.9166666666666679,0.8358259940722921,1720214.79481047,6.0,0.01144624903325597,0.040989945862335606,3.0,0.291477184841454,0.06883217324052596,0.06883217324052596,0.17722037601857335,0.2837569499602858,0.852521786472866,1,0.0,0.0101895,0.17857142857142858,28.0,41.2,NEUTRAL,115.2,1,37.79,0,0,0,0.001547,0.008507,0,0,0,0.001547,0.03094
CADL,2026-08-27 10:00:00-04:00,2026-08-27,11,1,13.39,13.97,13.39,13.94,True,False,68.02,31.57273831970964,24.328397317415348,1.5048407595016657,green,0.4872,0.2817,0.1409,65.8,0.0,0.04160688665710187,0.9482758620689635,0.9482758620689635,1.305575036998645,2513392.8352692598,2.0,0.0021520803443329365,0.05308464849354377,2.0,0.3271162123385939,0.0007173601147776031,0.0007173601147776031,0.21022702608846638,0.34540400725784626,0.9626684688299668,1,0.0,0.009804,0.1724137931034483,29.0,5.0,EXTENSION,73.2,1,12.42,0,0,0,0.004304,0.017575,0,0,0,0.004304,0.08607999999999999
CADL,2026-08-31 12:00:00-04:00,2026-08-31,13,1,12.855,13.08,12.84,13.05,False,True,31.96,-31.56167549214553,-29.329686239013128,0.09561450681500563,green,0.4721,0.2355,0.1532,64.8,-0.0030627871362940984,0.018390804597701163,0.8125000000000004,0.8750000000000028,1.1857460301373857,2099014.9472169005,4.0,0.006130268199233722,0.032183908045977004,2.0,0.27126436781609203,0.07279693486590033,0.07279693486590033,0.09982723020521696,0.23364591998789971,0.8159995825288318,1,0.0,0.009649000000000001,0.16666666666666666,30.0,47.4,NEUTRAL,103.5,1,72.08,1,1,0,0.013027,0.005747,0,0,0,0.013027,0.26054
CADL,2026-08-31 13:00:00-04:00,2026-08-31,14,0,13.055,13.08,13.0,13.049,True,False,36.9,-29.205320626700203,-30.75947596808078,0.24610702490906275,orange,0.4721,0.2355,0.1532,64.8,-0.0030627871362940984,0.006130737987585262,0.07500000000000277,0.612499999999993,0.341163030092968,604451.208814356,5.0,0.006207372212430171,0.03210974020997768,0.0,0.27120852172580273,0.07287914782741976,0.07287914782741976,0.09974295225654212,0.23355138773349438,0.8158604254726991,1,0.0,0.009804,0.16129032258064516,31.0,55.2,LAUNCH,123.6,1,31.94,0,1,0,0.013104,0.005671,0,0,0,0.013104,0.26208
CADL,2026-09-01 12:00:00-04:00,2026-09-01,13,1,12.7801,12.955,12.77,12.935,False,True,32.45,-36.08646464747303,-35.06726490761859,0.2318973768519655,green,0.3875,0.2245,0.1533,59.2,-0.00995405819295565,0.014302280633938963,0.8372972972973024,0.8918918918918944,0.7321819767175541,1243487.786222175,4.0,0.007730962504831824,0.02574410514109008,2.0,0.21994588326246622,0.08233475067645918,0.08233475067645918,0.07652615371811419,0.21186853545195622,0.7899707668090846,1,0.0,0.0101895,0.15625,32.0,48.6,NEUTRAL,99.7,1,71.74,1,1,0,0.003092,0.009664,0,0,0,0.003092,0.06184
CADL,2026-09-01 13:00:00-04:00,2026-09-01,14,0,12.95,12.975,12.85,12.91,True,False,23.95,-32.80629025724473,-35.82664665356005,0.0894160818872944,red,0.3875,0.2245,0.1533,59.2,-0.00995405819295565,0.009682416731216111,0.3199999999999932,0.480000000000004,0.5668725504122796,959958.89316908,5.0,0.009682416731216111,0.023857474825716485,0.0,0.2184353214562355,0.08443067389620448,0.08443067389620448,0.07444550788564777,0.20952630789986507,0.7865112175883481,1,0.0,0.009804,0.15151515151515152,33.0,41.2,NEUTRAL,114.6,1,41.19,0,1,0,0.001549,0.007746,0,0,0,0.001549,0.03098
CADL,2026-09-04 12:00:00-04:00,2026-09-04,13,1,12.92,13.05,12.92,13.02,True,False,49.23,-10.503597679189609,-13.679528463824875,0.32120388838013236,green,0.3527,0.1895,0.1466,55.8,-0.003858024691358079,0.009984639016897142,0.7692307692307618,0.7692307692307618,0.8104235510665306,859889.6070454201,4.0,0.0023041474654378756,0.019201228878648235,3.0,0.20506912442396313,0.0752688172043011,0.0752688172043011,0.05093227863427236,0.1940572267057958,0.7712779525550548,1,0.0,0.009649000000000001,0.14705882352941177,34.0,41.2,NEUTRAL,87.7,1,63.09,1,1,0,0.002304,0.019969,0,0,0,0.002304,0.046079999999999996
CAI,2026-06-16 09:00:00-04:00,2026-06-16,10,0,18.06,18.52,18.0,18.15,False,True,22.91,43.45294185983899,43.88936647658973,0.142096102059034,orange,0.2701,0.0206,0.0007,23.5,-0.007146783947223889,0.02865013774104681,0.17307692307692293,0.28846153846153594,0.4168190450305988,1746934.1546646,1.0,0.020385674931129534,0.008264462809917278,2.0,0.1922865013774104,0.025895316804407847,1.3415977961432508,0.10613401590638989,0.018941648046888093,-0.24959301273934734,1,0.0,0.0,0.0,0.0,36.2,NEUTRAL,66.1,1,11.42,0,1,0,0.018457,0.011019,0,0,0,0.018457,0.36914
CAI,2026-06-16 10:00:00-04:00,2026-06-16,11,1,18.12,18.345,18.08,18.14,True,False,16.2,42.774803740332096,42.60361605483447,0.020707724648095487,orange,0.2701,0.0206,0.0007,23.5,-0.007146783947223889,0.014608599779492864,0.07547169811320578,0.22641509433963072,0.6820038527314491,2838584.4073168,2.0,0.02094818081587646,0.007717750826901905,3.0,0.19184123484013232,0.026460859977949305,1.342888643880926,0.10552457567724048,0.018380247689837575,-0.25000646011524846,1,0.0,0.018457,0.0,1.0,35.0,NEUTRAL,66.3,1,50.06,1,1,0,0.019019,0.010474,0,0,0,0.019019,0.38038
CAI,2026-06-17 11:00:00-04:00,2026-06-17,12,1,18.21,18.435,18.19,18.415,True,False,56.71,40.50030597637698,38.828302607516804,0.5898669397163238,green,0.2701,0.0106,0.0162,25.6,0.0025020850708925052,0.01330437143632894,0.8367346938775528,0.9183673469387764,1.3095246853167772,5122613.085317221,3.0,0.0029866956285636557,0.027966331794732586,1.0,0.20390985609557422,0.011132229161010147,1.3079011675264731,0.11252076725570137,0.0350157374100718,-0.2354360744219841,1,0.0,0.018738,0.0,2.0,25.0,NEUTRAL,55.3,1,19.24,0,0,0,0.001086,0.034754,0,0,0,0.001086,0.021719999999999996
CAI,2026-06-18 12:00:00-04:00,2026-06-18,13,1,18.13,18.22,18.0201,18.215,False,True,55.87,-5.770266041343434,-3.7473595495394365,0.31427527675315337,yellow,0.2701,0.0048,0.0361,29.0,0.020693512304250615,0.01097447158934941,0.4252126063031569,0.9749874937468783,0.5707275649127799,2210691.393403725,4.0,0.010156464452374347,0.024979412572055906,2.0,0.1951688169091408,0.022234422179522435,1.3332418336535823,0.09088186854319474,0.024799990998188352,-0.24050289841022643,1,0.0,0.018457,0.0,3.0,20.0,NEUTRAL,51.7,1,23.17,0,0,0,0.01647,0.0,0,0,0,0.01647,0.32939999999999997
CAI,2026-06-18 13:00:00-04:00,2026-06-18,14,0,18.22,18.385,18.22,18.385,True,False,72.95,5.0018418321296805,-3.4863739697805722,0.8552043414984694,green,0.2701,0.0048,0.0361,29.0,0.020693512304250615,0.008974707642099684,1.0,1.0,0.589377795209813,2278313.3200472253,5.0,0.0008158825129179774,0.03399510470492249,3.0,0.2026108240413381,0.012782159369050824,1.3116671199347292,0.10106303338823153,0.0343644158386876,-0.23341453677035473,1,0.0,0.0174635,0.0,4.0,5.0,EXTENSION,35.4,1,-13.98,0,0,0,0.007071,0.004623,0,0,0,0.007071,0.14142
