symbol,signal_ts,signal_date,hour,peak_hour,open,high,low,close,buy_signal,early_bull,scan_score,wt1,wt2,trend_strength,bar_state,htf_range_20d_pct,htf_dist_sma50_pct,htf_sma20_slope_pct,htf_score,gap_pct,bar_range_pct,bar_body_pct,close_loc,vol_ratio_20,dollar_vol_1h,bars_since_rth_open,dist_hod_pct,dist_lod_pct,consec_green,dist_20d_low_pct,dist_20d_high_pct,dist_52w_high_pct,close_vs_sma20,close_vs_sma50,close_vs_sma200,hh_hl_20,dist_20d_low_bounce,ticker_prior_mfe_p50,ticker_prior_hit1r_rate,ticker_prior_n,launch_score,phase,continuation_score_v0,continuation_score_v1,php_v0_admit,all_hours_admit,hit_1r,mfe,mae,mfe_ge_3,mfe_ge_5,killed,day_mfe,r_multiple,social_missing,guidance_cut,print,outlook,news_velocity_24h,news_velocity_72h,news_headline_count_48h,dilution_flag,distress_flag,unresolved,catalyst_type,st_msg_24h,st_bull_ratio,st_ok,x_posts_24h,x_authors_24h,x_engage_24h,x_sent_lex,x_ok
CRGY,2026-08-20 15:00:00-04:00,2026-08-20,16,0,13.605,13.84,13.59,13.805,False,True,63.83,57.80828677403709,60.49833648255775,0.9090123628237492,green,0.3128,0.2336,0.0914,54.2,0.003725782414307,0.0181093806591814,0.7999999999999972,0.8599999999999994,2.903306329862553,27948026.70291192,8.0,0.0123143788482433,0.024266570083303,2.0,0.2589641434262947,-0.0271640709887721,0.0351321984788119,0.1814291827128798,0.2680260861578028,0.2809806159470718,1,0.0,0.007036,0.0,11.0,20.0,NEUTRAL,77.4,-15.06,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRGY,2026-08-21 06:00:00-04:00,2026-08-21,7,1,13.82,13.82,13.82,13.82,True,False,48.41,59.29946971776965,58.759427298675895,0.9423267575149774,orange,0.3661,0.263,0.0935,57.7,0.0010865628395509,0.0,0.0,0.0,0.0032494441846015,30265.8,1.0,0.0,0.0,0.0,0.2597684515195368,0.0112156295224312,0.0340086830680172,0.1705912248009486,0.2639010828211884,0.2791795479368369,1,0.0,0.0068144999999999,0.0,12.0,41.2,NEUTRAL,90.2,34.46,1,1,0,0.021708,0.004342,0,0,0,0.021708,0.43416,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRGY,2026-08-24 15:00:00-04:00,2026-08-24,16,0,13.7337,13.895,13.72,13.845,False,True,51.27,11.963761387136795,13.097457099928812,0.0340058620716077,green,0.3803,0.2803,0.0958,58.7,-0.0110281038776235,0.0126399422174069,0.6360000000000036,0.7142857142857186,1.8115672291772973,13957654.486860633,8.0,0.0104730949801372,0.0263633080534489,4.0,0.2611050920910076,0.0198627663416394,0.0321415673528348,0.1590138545895945,0.2607682080609032,0.2782281145558284,1,0.0,0.007036,0.0,13.0,30.0,NEUTRAL,94.4,29.49,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRGY,2026-08-26 11:00:00-04:00,2026-08-26,12,1,13.385,13.47,13.325,13.4501,False,True,26.06,-34.46069100027619,-32.195209924159926,0.0143280890804484,yellow,0.3264,0.2154,0.1017,55.1,-0.0148475836431226,0.0107805889919035,0.4489655172413823,0.8627586206896578,0.9950033499297604,6840997.955920477,3.0,0.0025947762470166,0.0282228384919072,3.0,0.2085560702150914,0.0498063211425936,0.0624456323744803,0.0965798377563084,0.215421734651461,0.2353992054926635,1,0.0,0.0068144999999999,0.0,14.0,32.6,NEUTRAL,105.5,69.21,1,1,0,0.006312,0.01339,0,0,0,0.006312,0.12624,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRGY,2026-08-26 12:00:00-04:00,2026-08-26,13,1,13.45,13.535,13.425,13.435,True,False,24.28,-31.34478979416824,-33.68262649274635,-0.0871627432574675,orange,0.3264,0.2154,0.1017,55.1,-0.0148475836431226,0.0081875697804242,0.136363636363626,0.0909090909090894,0.7135758182261586,4936192.555197465,4.0,0.0074432452549311,0.0271306289542241,0.0,0.2076665426125791,0.0509862299962782,0.0636397469296612,0.095348742407566,0.2140572192803309,0.2340122620496453,1,0.0,0.006593,0.0,15.0,41.2,NEUTRAL,87.1,52.19,1,1,0,0.000372,0.012281,0,0,0,0.000372,0.0074399999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRGY,2026-08-27 11:00:00-04:00,2026-08-27,12,1,13.2,13.47,13.19,13.465,True,False,58.63,-40.951680308915726,-41.50749782983832,0.6475689895887158,green,0.308,0.2031,0.1028,53.9,-0.0014958863126402,0.0207946528035648,0.9464285714285696,0.9821428571428544,1.270700589148119,8776210.362908037,3.0,0.000371333085778,0.0204233197177868,1.0,0.1982918678054214,0.0486446342369104,0.0612699591533605,0.08750959092194,0.2116222150235754,0.2339965358285141,1,0.0,0.0064525,0.0,16.0,25.0,NEUTRAL,83.2,21.15,0,0,0,0.021909,0.00557,0,0,0,0.021909,0.43818,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRGY,2026-08-28 13:00:00-04:00,2026-08-28,14,0,13.49,13.58,13.48,13.555,False,True,41.82,1.004352705887922,1.1376407234927788,-0.0229229947558211,green,0.2936,0.222,0.1063,52.9,0.0,0.0073773515308004,0.6499999999999974,0.7499999999999956,0.5504807125477273,3887654.9502702295,5.0,0.0147547030616009,0.0121726300258206,2.0,0.1947620804131317,0.0416820361490224,0.0542235337513832,0.0839230738475071,0.2135400812906228,0.2395239423353891,1,0.0,0.006593,0.0,17.0,38.0,NEUTRAL,98.5,35.31,0,1,0,0.002951,0.002582,0,0,0,0.002951,0.0590199999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRGY,2026-08-28 14:00:00-04:00,2026-08-28,15,0,13.55,13.59,13.53,13.555,True,False,41.42,4.280101149390848,1.1602497310399074,-0.1141862837381868,orange,0.2936,0.222,0.1063,52.9,0.0,0.0044264109184803,0.083333333333316,0.4166666666666691,0.6530148215479724,4232300.281441555,6.0,0.0147547030616009,0.0121726300258206,3.0,0.1947620804131317,0.0416820361490224,0.0542235337513832,0.0839230738475071,0.2135400812906228,0.2395239423353891,1,0.0,0.0064525,0.0,18.0,43.9,NEUTRAL,99.5,32.29,0,0,0,0.002951,0.002582,0,0,0,0.002951,0.0590199999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRGY,2026-08-31 13:00:00-04:00,2026-08-31,14,0,13.69,13.765,13.685,13.745,True,False,58.67,32.09730217169173,31.331543003841603,0.9636906307968128,green,0.2936,0.2062,0.1084,52.9,0.0173752310536043,0.0058202982902873,0.6874999999999959,0.7499999999999833,0.6334632290519089,3555010.93969161,6.0,0.0200072753728628,0.0105492906511458,1.0,0.2058930520189159,0.027282648235722,0.0396507821025827,0.0900943770322786,0.224498886414254,0.2542717786568477,1,0.0,0.006312,0.0,19.0,25.0,NEUTRAL,82.2,-9.49,0,0,0,0.001819,0.007275,0,0,0,0.001819,0.03638,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRGY,2026-09-01 06:00:00-04:00,2026-09-01,7,1,13.87,13.87,13.87,13.87,True,False,56.66,40.10082220502197,33.64583531442343,1.547244566347049,orange,0.2936,0.2126,0.1075,52.9,0.0138888888888888,0.0,0.0,0.0,0.0009776439340492,5561.87,1.0,0.0,0.0,0.0,0.2130497476568132,0.0180245133381398,0.0302811824080749,0.0902373840591101,0.2285208148804251,0.2633726676109321,1,0.0,0.0062489999999999,0.0,20.0,25.0,NEUTRAL,69.8,-2.84,0,0,0,0.015862,0.005047,0,0,0,0.015862,0.31724,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRGY,2026-09-04 14:00:00-04:00,2026-09-04,15,0,13.78,13.81,13.755,13.775,False,True,24.93,-26.73271969469537,-25.13843387258373,-0.6016338808517973,orange,0.3059,0.2127,0.1145,53.7,-0.0078796561604585,0.0039927404718693,0.0909090909090732,0.3636363636363577,0.573794618765274,4887641.823645351,6.0,0.0090744101633393,0.0137931034482758,0.0,0.1920145190562613,0.0551724137931034,0.0551724137931034,0.0469314079422383,0.1965982730763216,0.2463807455664134,1,0.0,0.006312,0.0,21.0,36.2,NEUTRAL,95.9,25.72,0,0,0,0.005082,0.006534,0,0,0,0.005082,0.10164,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-06-08 13:00:00-04:00,2026-06-08,14,0,182.09,182.68,181.99,182.61,False,True,10.75,-60.72200046084485,-59.89293820212211,-0.877763519021559,green,0.2861,0.024,0.0163,28.1,-0.0101798987396315,0.0037785444389682,0.7536231884058144,0.8985507246376907,0.7824576995309844,185718072.25066188,6.0,0.0143475165653577,0.0049285362247412,1.0,0.1001177372542578,0.1573298285964623,0.5157986966759761,0.0054924633491637,0.0071933716406204,-0.1704586803383578,1,0.0,0.0,0.0,0.0,30.0,NEUTRAL,72.0,41.34,0,1,0,0.006736,0.000602,0,0,0,0.006736,0.1347199999999999,1.0,0.0,unknown,unknown,0.0,2.0,2.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-06-08 14:00:00-04:00,2026-06-08,15,0,182.58,183.84,182.58,183.485,True,False,10.99,-57.83849423746887,-59.85494381384966,-0.4261650117346091,green,0.2861,0.024,0.0163,28.1,-0.0101798987396315,0.0068670463525628,0.7182539682539744,0.7182539682539744,0.967734778562276,224923449.4083949,7.0,0.0095103141946206,0.0096738152982532,2.0,0.1044090797612885,0.1518107747227293,0.5085701828487342,0.0103104136554477,0.0120194720742524,-0.1664838232401489,1,0.0,0.006736,0.0,1.0,35.0,NEUTRAL,76.9,45.03,0,0,0,0.0003,0.005368,0,0,0,0.0003,0.0059999999999999,1.0,0.0,unknown,unknown,0.0,2.0,2.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-06-09 14:00:00-04:00,2026-06-09,15,0,174.1,175.29,173.98,175.29,True,False,9.92,-73.43618731974054,-73.81581707223802,-0.9176996407133864,green,0.2861,0.0072,0.0159,26.3,-0.006846688941228,0.0074733299104341,0.9083969465648822,1.0,1.0249163149326237,254385211.13813123,7.0,0.0409036453876434,0.0212790233327627,2.0,0.0625392207199498,0.2056591933367563,0.5790974955787553,-0.0350070740824337,-0.0328507426452735,-0.2025537931580397,1,0.2182597410006271,0.003518,0.0,2.0,35.0,NEUTRAL,75.3,47.77,0,0,0,0.001369,0.005477,0,0,0,0.001369,0.0273799999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-07 06:00:00-04:00,2026-08-07,7,1,191.08,191.08,190.65,191.0,True,False,72.51,-1.737524454547712,-8.942231429485823,1.886334351704952,orange,0.2565,0.0868,0.0643,39.1,0.0228026977839632,0.0022513089005235,0.1860465116279331,0.8139534883720669,0.0011850400117799,209527.0,1.0,0.0004188481675393,0.0018324607329842,0.0,0.1877225130890051,0.0206282722513088,0.4089528795811519,0.0899058173009711,0.1114486190687342,-0.0637633527075498,1,0.0,0.001369,0.0,3.0,5.0,EXTENSION,36.5,-8.66,0,0,0,0.019372,0.005916,0,0,0,0.019372,0.38744,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-11 10:00:00-04:00,2026-08-11,11,1,198.28,199.39,197.12,198.98,True,False,53.97,52.856421261119486,52.17256873175409,0.9803304166343736,yellow,0.2774,0.1445,0.0719,46.3,-0.0041518987341771,0.0114081817268066,0.3083700440528609,0.8193832599118943,1.3459892913854414,261708680.3595133,3.0,0.0020605085938285,0.0174891948939591,4.0,0.2202985224645692,-0.0040004020504572,0.3524474821590111,0.11767679604561,0.1529778791418665,-0.0215913228554408,1,0.0,0.0040525,0.0,4.0,35.0,NEUTRAL,93.5,56.66,1,1,0,0.000528,0.014574,0,0,0,0.000528,0.01056,1.0,0.0,unknown,unknown,0.0,1.0,1.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-13 06:00:00-04:00,2026-08-13,7,1,197.28,197.28,195.4,195.4,True,False,67.83,-11.244221880955216,-16.865242242965156,0.9754508407882212,red,0.2852,0.1215,0.071,44.5,0.0205369613574052,0.0096212896622312,1.0,0.0,0.0077799403691081,1177782.4196192,1.0,0.0096212896622312,0.0,0.0,0.2060133060388945,0.0204196519959057,0.3772262026612078,0.0805041984279051,0.1335355984708293,-0.0363302033792062,1,0.0,0.001369,0.0,5.0,5.0,EXTENSION,49.4,-0.63,0,0,0,0.038843,0.020522,1,0,0,0.038843,0.77686,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-13 14:00:00-04:00,2026-08-13,15,0,192.455,202.99,192.42,199.99,True,False,86.68,-2.98064050372164,-10.328356335165468,1.6604911254993513,extended,0.2852,0.1215,0.071,44.5,0.0205369613574052,0.0528526426321317,0.7128666035950786,0.7161778618732267,4.631191576042029,916278751.769,7.0,0.0150007500375018,0.0430021501075054,3.0,0.2242362118105905,-0.0030001500075004,0.3456172808640432,0.1058855406530028,0.1601626629384911,-0.013693333540468,1,0.0,0.0040525,0.0,6.0,5.0,EXTENSION,-5.5,-34.21,0,0,0,0.0086,0.00585,0,0,0,0.0086,0.172,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-17 15:00:00-04:00,2026-08-17,16,0,190.88,192.29,190.8,191.02,False,True,33.81,-39.91938211724752,-38.49058805205851,-0.4974947233644217,orange,0.3175,0.1374,0.0758,48.2,-0.0117997859218104,0.0078002303423724,0.0939597315436353,0.1476510067114105,2.0133118258848985,466590742.38791525,8.0,0.020521411370537,0.0058109098523715,2.0,0.1878075594178619,0.070045021463721,0.4088053606952151,0.0407086974524375,0.1073392091527365,-0.055305572940454,1,0.0,0.006736,0.0,7.0,52.0,LAUNCH,104.4,43.19,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-18 06:00:00-04:00,2026-08-18,7,1,193.33,194.75,193.01,194.52,True,False,54.18,-31.9091505519916,-37.65597699635886,1.2009500108448907,green,0.3175,0.1068,0.0744,45.2,0.0120929745576379,0.0089450956199877,0.6839080459770066,0.8678160919540295,0.0107758529886435,2455622.4143068804,1.0,0.0011823976968948,0.0077626979230928,3.0,0.2024213448488587,0.0507916923709644,0.3834567139625745,0.0548406513852512,0.1273384797273802,-0.0364883238849551,1,0.0,0.0040525,0.0,8.0,35.0,NEUTRAL,76.8,42.58,1,1,0,0.025139,0.012184,0,0,0,0.025139,0.50278,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-19 09:00:00-04:00,2026-08-19,10,0,194.9,201.5,194.21,201.41,True,False,66.21,19.31683300756867,15.927543710453214,1.6012983577334143,green,0.3175,0.1353,0.0753,48.0,-0.0034148827726808,0.0361948264733627,0.8930041152263372,0.9876543209876538,0.9880068599226696,194396120.189823,2.0,0.0004468497095477,0.035747976763815,2.0,0.2297055756913757,0.0148453403505288,0.3361302815153171,0.0845345725347449,0.1658531954599971,-0.0009915187696635,1,0.0,0.006736,0.0,9.0,5.0,EXTENSION,55.8,-14.4,0,0,0,0.032471,0.001192,1,0,0,0.032471,0.64942,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-20 10:00:00-04:00,2026-08-20,11,1,206.02,207.22,204.91,207.22,False,True,32.98,46.33782284249324,47.68990354166092,0.3233419782104629,green,0.3404,0.1897,0.0795,55.0,-0.005917733798991,0.0111475726281247,0.5194805194805141,1.0,0.7312075175383926,201528316.44357783,3.0,0.0,0.0203648296496477,2.0,0.2513029630344561,0.003522825982048,0.2986680822314449,0.1030231734938027,0.1962241757125277,0.0291169270912224,1,0.0,0.0076679999999999,0.0,10.0,49.9,NEUTRAL,114.3,59.38,1,1,0,0.003183,0.008204,0,0,0,0.003183,0.06366,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-20 11:00:00-04:00,2026-08-20,12,1,207.2,207.8795,206.2801,207.285,True,False,27.03,47.19153690329665,46.80509558846175,0.2130451493578003,orange,0.3404,0.1897,0.0795,55.0,-0.005917733798991,0.0077159466435101,0.0531449293485105,0.628298111791916,0.76073811240019,198005694.67546177,4.0,0.0028680319367055,0.0206720216127553,3.0,0.2515377378970981,0.0032081433774754,0.2982608485901055,0.1033691657063164,0.1965994028692756,0.029439736666847,1,0.0,0.006736,0.0,11.0,40.1,NEUTRAL,100.7,51.81,1,1,0,0.002485,0.008515,0,0,0,0.002485,0.0496999999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-21 10:00:00-04:00,2026-08-21,11,1,207.13,210.525,206.98,210.48,True,False,57.48,43.16523137412006,39.571139149196185,1.422767209042663,green,0.3034,0.1818,0.0859,51.7,-0.0020903213261387,0.0168424553401749,0.9449929478138164,0.9873060648801084,1.2388632408546505,338958254.784863,3.0,0.0002137970353478,0.0273370391486126,3.0,0.2419707335613834,-0.0120201444317749,0.2785537818320032,0.1060983075876095,0.2108381752286715,0.0467361109038989,1,0.0,0.0049595,0.0,12.0,25.0,NEUTRAL,81.2,10.58,0,0,0,0.002803,0.016628,0,0,0,0.002803,0.05606,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-24 06:00:00-04:00,2026-08-24,7,1,209.98,210.0,209.55,209.76,True,False,50.54,46.9160709801944,46.1847668179973,0.5973449670643965,red,0.2628,0.198,0.0897,50.7,0.0039684437006932,0.002145308924485,0.4888888888888987,0.466666666666633,0.0016509031787911,334357.44,1.0,0.0011441647597254,0.0010011441647596,0.0,0.203184591914569,0.0062452326468344,0.2829424103737606,0.0892888671935856,0.2014089750565594,0.0445104566820209,1,0.0,0.003183,0.0,13.0,35.0,NEUTRAL,85.1,39.36,1,1,0,0.016257,0.011299,0,0,0,0.016257,0.32514,0.0,0.0,unknown,unknown,1.0,1.0,1.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-08-31 11:00:00-04:00,2026-08-31,12,1,259.25,261.73,258.8501,261.55,True,False,52.56,39.82825353729315,39.65433765569056,0.5140718271705227,green,0.4401,0.4152,0.1091,62.7,-0.0081173899469248,0.0110108965780922,0.7986388416264436,0.9374978297857546,0.5179048450151471,621409444.1510835,4.0,0.0006882049321353,0.0336455744599503,3.0,0.3003249856623973,0.0075702542534886,0.0289046071496845,0.2847750108681502,0.4458983586800892,0.3056378044418643,1,0.0,0.0049595,0.0,14.0,35.0,NEUTRAL,103.2,48.44,1,1,0,0.002791,0.01579,0,0,0,0.002791,0.05582,0.0,0.0,unknown,unknown,1.0,4.0,4.0,0.0,0.0,0.0,earnings,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-09-01 10:00:00-04:00,2026-09-01,11,1,256.34,262.32,255.88,259.9,False,True,39.27,24.22497550001288,28.62369190878771,0.1827508316519631,green,0.4401,0.4073,0.1234,62.7,-0.0088887163761983,0.0247787610619468,0.5527950310559012,0.6242236024844694,0.8725810497037485,680340844.9623849,3.0,0.0093112735667565,0.0253943824547901,3.0,0.2958830319353597,0.0139669103501346,0.0354367064255484,0.2546100523277142,0.420170464170066,0.2969789970744365,1,0.0,0.003183,0.0,15.0,44.3,NEUTRAL,115.1,58.95,1,1,0,0.000231,0.021739,0,0,0,0.000231,0.00462,0.0,0.0,unknown,unknown,3.0,4.0,4.0,0.0,0.0,0.0,earnings,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-09-01 15:00:00-04:00,2026-09-01,16,0,256.97,258.87,256.8793,258.18,False,True,40.41,11.214269875552732,12.533870734645095,0.0498496221134859,green,0.4401,0.4073,0.1234,62.7,-0.0088887163761983,0.0077105120458594,0.6078263927261652,0.653388255387554,0.9581642844047944,530014714.340868,8.0,0.0160353241924238,0.0189015415601518,1.0,0.2911921914943063,0.0207219769153302,0.0423348051746843,0.2463071308579041,0.4107718754883712,0.2883956808952599,1,0.0,0.002993,0.0,16.0,41.5,NEUTRAL,112.1,34.48,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,unknown,3.0,4.0,4.0,0.0,0.0,0.0,earnings,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-09-02 09:00:00-04:00,2026-09-02,10,0,256.9,264.55,256.61,262.71,True,False,74.35,13.369846736185458,9.41049597997225,1.0628641149659588,green,0.4401,0.3939,0.1335,62.7,-0.0115423348051747,0.0302234402953827,0.7317380352644841,0.7682619647355123,0.9728922105318096,502893825.3504704,2.0,0.0070039206729855,0.0293479502112594,3.0,0.3034144113280803,0.0031213124738304,0.0243614632103842,0.2479573611005547,0.4187809857101193,0.3106063780748438,1,0.0,0.002803,0.0,17.0,5.0,EXTENSION,68.8,-16.97,0,0,0,0.001104,0.034677,0,0,0,0.001104,0.02208,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2026-09-02 15:00:00-04:00,2026-09-02,16,0,256.8,258.55,256.28,257.22,True,False,43.77,-7.539599519735479,-9.38844457518346,0.0011447010729324,orange,0.4401,0.3939,0.1335,62.7,-0.0115423348051747,0.0088251302387063,0.1850220264317219,0.4140969162995764,1.3048251000134663,538807125.9612049,8.0,0.0284970064536194,0.0140735557110645,4.0,0.2885467693025426,0.0245315294300596,0.046225021382474,0.2218780877099644,0.3891319140662972,0.2832178926131909,1,0.0,0.002797,0.0,18.0,38.1,NEUTRAL,103.0,30.46,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRMD,2026-08-28 13:00:00-04:00,2026-08-28,14,0,8.3,8.37,8.28,8.325,False,True,24.25,-39.340020594234005,-36.98812669639356,0.0802747178197497,yellow,0.2648,0.0308,0.0261,29.3,0.0150843373493975,0.0108108108108107,0.2777777777777624,0.5,0.7083794123278485,594678.2943570749,5.0,0.0120360360360361,0.0168168168168166,2.0,0.1471471471471471,0.0786786786786788,0.7969969969969972,0.0611854684512425,0.0326990349070881,-0.0009750243756095,1,0.0,0.0,0.0,0.0,36.2,NEUTRAL,83.7,40.02,0,1,0,0.008408,0.005646,0,0,0,0.008408,0.16816,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRMD,2026-08-28 14:00:00-04:00,2026-08-28,15,0,8.325,8.34,8.28,8.28,True,False,17.5,-39.2782450139589,-40.00295657213945,-0.2878210759386287,red,0.2648,0.0308,0.0261,29.3,0.0150843373493975,0.0072463768115942,0.7499999999999926,0.0,0.5277132034630136,364111.3499616,6.0,0.017536231884058,0.0114734299516906,0.0,0.1425120772946859,0.0845410628019325,0.8067632850241548,0.0554493307839385,0.0271168779616444,-0.0063751593789846,1,0.0,0.008408,0.0,1.0,35.0,NEUTRAL,79.8,37.59,0,0,0,0.013889,0.000242,0,0,0,0.013889,0.2777799999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRMD,2026-08-31 12:00:00-04:00,2026-08-31,13,1,8.215,8.225,8.165,8.165,False,True,10.9,-56.152543708852086,-54.54317922302482,-0.6781927111948567,red,0.2648,0.0305,0.0371,31.5,-0.0060168471720819,0.0073484384568279,0.8333333333333383,0.0,0.5818113345708049,442880.05963444494,4.0,0.0116350275566442,0.0128597672994487,0.0,0.1304347826086956,0.0998162890385794,0.8322106552357627,0.0357074903278998,0.013781971691085,-0.0185383854866288,1,0.0,0.0111485,0.0,2.0,30.0,NEUTRAL,66.6,64.32,1,1,0,0.015309,0.001225,0,0,0,0.015309,0.3061799999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRMD,2026-08-31 13:00:00-04:00,2026-08-31,14,0,8.165,8.2,8.165,8.185,True,False,11.0,-55.167443062335664,-56.145416234015165,-0.4259961130815334,green,0.2648,0.0305,0.0371,31.5,-0.0060168471720819,0.0042761148442272,0.5714285714286077,0.5714285714286077,0.6053831952975536,450399.63282325,5.0,0.0091631032376297,0.015271838729383,1.0,0.1325595601710447,0.0971288943188759,0.8277336591325596,0.0382444345785501,0.016265209833623,-0.0161343153959652,1,0.0,0.013889,0.0,3.0,35.0,NEUTRAL,80.3,38.0,0,1,0,0.012828,0.003665,0,0,0,0.012828,0.25656,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CRMD,2026-09-04 13:00:00-04:00,2026-09-04,14,0,8.44,8.47,8.43,8.465,False,True,49.74,-1.8569981313309505,-0.6935000223864303,0.1301117338631166,green,0.2648,0.0536,0.0573,36.3,-0.0023612750885479,0.0047253396337862,0.6249999999999944,0.8749999999999833,0.4433072721168482,342190.998598,5.0,0.0005906674542233,0.0183106910809213,4.0,0.1612522150029533,0.0608387477849971,0.6455995274660367,0.0489467162329615,0.0530178633626906,0.0245052208616615,1,0.0,0.0133585,0.0,4.0,36.2,NEUTRAL,78.6,24.44,0,1,0,0.016539,0.005316,0,0,0,0.016539,0.33078,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
